nama_warung,daerah,kategori,price_level,rating,rating_count,contents
Doux Butter,Kalisari,cafe,Tidak Diketahui,4.8,1146,"Korean food lover coba deh kesini.
Banyak menu Korea, tinggal pilih sesuai selera. Menunya banyak.
Teoppoki nya enak, pedes khas Korea.
Pasta fettucine carbonara enak, anakku suka.
Cappucino hot nya enak dan cantik latte art nya. Kopi nya enak
Banyak beraneka ragam donat dengan topping nya yg cantik.
Tempat nya estetik. Dine in di lantai 2.
Toilet bersih.
Kesini waktu malming.
Tempat nya berada tepat di pinggir jalan.
Parkiran sempit tapi ada kang parkir yg membantu.
Sukses selalu Doux Butter"
Doux Butter,Kalisari,cafe,Tidak Diketahui,4.8,1146,Bagus nyaman bersih.. cuma krg sigap dlm artian seperti musik belum dinyalakan sebelum pelanggan datang kemudian wkt mau nyalakan gluduk gluduk bunyi sound agak disturbing.. masukan aja supaya lebih di persiapkan lagi would be so much better.. donat cukupan rata2 aja es nya enak segar..overall baguss
Doux Butter,Kalisari,cafe,Tidak Diketahui,4.8,1146,"Donatnya enakk, matcha & kopinya juga lumayan. Suasananya cocok buat wfc, gk terlalu berisik"
Warung Pak Ghofar,Kalisari,restaurant,Tidak Diketahui,4.8,165,"Warung Pak Ghofar menyediakan berbagai menu masakan Jawa, dan uniknya setiap hari menunya beda, hanya ada 1-2 menu yang bisa dipilih setiap hari.

Kebetulan saya ke sana hari Selasa dan menu hari itu ada nasi rawon dan lodeh. Saya pesan nasi rawon yang berisi nasi putih, daging empal, kuah rawon, dan sambal. Nasi dan kuah dipisah. Tapi sayanynya menurut saya kuah rawonnya keasinan dan terlalu berminyak sehingga jadinya sangat kental. Daging empalnya juga keasinan. Sambalnya juga sepertinya hanya semacam sambal korek, yang mana harusnya standar untuk rawon adalah pakai sambal terasi. Saya pesan perkedel juga, rasanya lumayan oke tapi tidak ada yang spesial, potongan besar.

Tempat makannya cukup luas, ada di teras dan dalam ruangan lantai 2, tapi sayang area parkirnya cukup sempit karena memang lokasinya bergabung dengan toko-toko dan ruko lainnya.

Latest visit: 27 Jan 26"
Warung Pak Ghofar,Kalisari,restaurant,Tidak Diketahui,4.8,165,"Cobain menu hari Selasa nasi lodeh + perkedel, rasanya pedes mantap, dan pelayanan 👍 tempatnya lumayan bersih dan sejuk"
Warung Pak Ghofar,Kalisari,restaurant,Tidak Diketahui,4.8,165,Menyantap makanan dari warung pak ghofar yang enak dengan sop iga nya gurih dan segar dengan harga 35 ribu sudah dapat paket lengkap 😁
Warung Pak Ghofar,Kalisari,restaurant,Tidak Diketahui,4.8,165,"Bagi pecinta kuliner pedas hidangan warung nya pak Ghofar ini perlu kalian coba, bagi saya penikmat kuliner pedas semua menu di warung ini recommended 😎👍🏻"
Warung Pak Ghofar,Kalisari,restaurant,Tidak Diketahui,4.8,165,"Makanan nya mantap, pedas nasi urap bali juga mantap, lokasi dekat rumah dan sekarang ada promo free es teh dengan review. Mantap"
Kafetien 88,Kalisari,cafe,Sedang,4.5,954,"Suasana kopitiam yang modern. Nyaman tempatnya ada AC dan menarik warna interior dan dekornya, harganya murah tapi porsinya kecil. Saya order Nasi lemak kare ayam enak tapi memang sedikit. Ada kare ayam, nasi sedikit, telur dadar iris sedikit, teri kacang. Semua dalam porsi mungil kecuali ayamnya masih agak standard. Pria sepertinya harus 2 porsi jika makan di sini.

Pelayanan baik, tempatnya bersih, durasi penyajian cukup cepat."
Kafetien 88,Kalisari,cafe,Sedang,4.5,954,"Sekarang tempatnya udah lebih modern dan bagus

Dari dulu kalau kesini selalu suka sama nasi bakmoynya, petisnya mantap

Terus ada juga pesen nasi timbel ayam penyet, sambelnya juga mantep pedesnya, sayur asemnya juga pas rasanya

Kaya toast butternya juga enak, walaupun udah dingin rotinya masih krispi

Rekomen 😁"
Kafetien 88,Kalisari,cafe,Sedang,4.5,954,"Jujurly, ini pertama kali saya makan disini karena di rekomendasikan oleh teman” saya makanannnya enak. Tapi disini servicenya sangat amat buruk, dari pertama kali saya masuk membuka pintu dari ada 1 karyawan laki” duduk” saja di dekat pintu melihat saya dengan jutek dan tidak memberikan greeting/salam/maaf.
Kedua dia tanya untuk berapa orang, langsung saja dia menunjuk meja no 3 tidak ada kata silahkan atau membantu saya ke table.
Ketiga pacar saya tanya untuk menu nasi lemak nya apa aja, dia nunjuk” dengan bulpoint nya dan bilang “ini nasi lemak nya ini, ini” menurut saya kenapa juga tidak dijelaskan saja sekalian agar customer tau mana juga yang recommed selain yang di menu yang bagian recommend.
Keempat, ada salah satu karyawan salah mengantar makanan saya, tidak ada kata maaf dari karyawan tersebut atau menyebut kembali pesanan ketika mengantar, sampai saya juga memanggil salah satu karyawan lain untuk bilang makanan ini salah, dan untungnya respon nya bagus, memintaa maaf dan memberi alasan untuk makanannya agar di tunggu, saya sungguh apresiasi untuk karyawan tersebut (wanita agak sedikit tua)
Saran saya, tolong di perbaiki untuk service nya terlepas mungkin ada kendala atau cape atau gimana, menurut saya untuk makanannya enak cuman untuk pelayanan ini saya jadi tidak mood untuk makan dengan posisi saya sudah di table. Dan satu lagi kalau bisa setiap karyawan di beri name tag/ nama."
Kafetien 88,Kalisari,cafe,Sedang,4.5,954,"Kafetein 88 sekarang sudahh selesai direnovasi, tempatnya semakin bagus interior nya dan furniture nya. untuk pelayanan sangat cepat dan banyak pegawainya. tersedia toilet dan wastafel. Dan terdapat 2 lantai. Untuk parkir berbayar 2rb untuk motor, 5rb untuk mobil."
Kafetien 88,Kalisari,cafe,Sedang,4.5,954,"Kafetien 88 di Mulyosari menawarkan suasana yang nyaman dengan sentuhan nostalgi. Tempat ini cocok bagi yang mencari hidangan sarapan atau santap ringan yang mengenyangkan dengan cita rasa otentik.
1. Nasi Lemak
• Rasa: Bintang Utama. Porsi cukup mengenyangkan, dilengkapi dengan telur, kacang renyah, dan teri medan yang asin gurih. Salah satu Nasi Lemak yang patut dicoba di Surabaya.
2. Nasi Kari Telor
• Rasa: Kuah karinya kaya rempah dengan hint manis. Kuah karinya kental, membuatnya ringan untuk dinikmati. Pilihan yang tepat bagi penggemar kari yang mencari kehangatan dan rasa yang dalam, namun tidak terlalu ""berat"".
3. Kekian: Camilan atau lauk pendamping yang nikmat.
🍞 Roti Kaya Butter
Hidangan klasik yang dieksekusi dengan baik. Roti dipanggang hingga garing di luar, namun tetap lembut di bagian dalam. Selai srikaya (kaya) yang manis dan harum berpadu sempurna dengan dinginnya butter (mentega)."
Warung Bagus,Dukuh Sutorejo,restaurant,Sedang,4.8,219,"Tempatnya ga gitu luas, ada di dalam perumahan. Kalau ga salah jadi satu sama kosan di lantai atasnya. Parkirnya  di pinggir jalan, ga begitu banyak slotnya, kalo penuh bisa parkir di masjid depannya.

Mienya enak, ga kelembekan, kaldunya cukup terasa dagingnya. Porsinya cukup, kematangan telurnya bagus. Menurutku rasa originalnya udah enak tanpa perlu diracik lagi. Pernah nyoba dikasih chili oilnya malah rasanya kurang sreg. Ada sesuatu di chili oilnya yang bikin rasanya kurang bisa diterima di lidah saya.

Katsunya juara🌟"
Warung Bagus,Dukuh Sutorejo,restaurant,Sedang,4.8,219,"Tempat di area perumahan depan Masjid, area makan indoor tidak ber-AC tapi ada kipas. Untuk menu makannya pilihannya ada 3 menu utama, nyoba yg Mie sapi Hanoi dan mie daging spesial warung bagus. Keduanya enak, porsinya juga banyak, sapinya lembut tidak alot dan berbumbu. Nyobain cireng ayamnya juga enak. Pelayanan ramah. Untuk area parkir bisa di area lapangan Masjid"
Warung Bagus,Dukuh Sutorejo,restaurant,Sedang,4.8,219,"hidden gem bakmi sih ini mana ga mahal, cuma buat side dishnya bisa ditingkatin lagi ya"
Warung Bagus,Dukuh Sutorejo,restaurant,Sedang,4.8,219,"Menunya cm 3 macem mie dan rasanya enak. Condiment jg ada ayam katsu, dll.
Harga bersahabat dan worth it.

Tempatnya jg kekinian. Mantap ✨️

Udah gitu motor d locked am yg punya takut motornya kita hilang."
Warung Bagus,Dukuh Sutorejo,restaurant,Sedang,4.8,219,"Menu nya minimalis, tapi.. cukup enak!

Yang saya coba
- Mie sapi Hanoi
- Mie Iga Kecap

2 menu tersebut menggunakan protein daging sapi.. dan keduanya juga empuk2.
Untuk rasa juga OK.

Lokasinya memang masuk ke perumahan gitu.. ikuti saja arahan dari Gmaps. Parkirnya disarankan di area masjid.
Untuk tempatnya agak kecil. Mungkin bisa untuk sekitar 12 orang."
